_id,BlockID,CheckweigherResultAvg,DateCreate,OriginCheckpointID,ProductComposite,ProductID,Size,Style,Content
12096805,SPMASHDH,19.22000045776367,2022-12-26 23:34:55.634,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096799,SPMASHDH,17.55000066757202,2022-12-26 23:34:57.963,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096807,SPMASHDH,17.03333346048991,2022-12-26 23:35:02.535,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12097016,SPMASHDH,17.700000762939453,2022-12-26 23:35:04.139,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096787,SPMASHDH,18.850000381469727,2022-12-26 23:35:10.009,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097011,SPMASHDH,17.100000619888306,2022-12-26 23:35:15.151,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096815,SPMASHDH,19.475000381469727,2022-12-26 23:35:28.447,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096804,SPMASHDH,16.92500066757202,2022-12-26 23:35:29.290,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096837,SPMASHDH,16.4,2022-12-26 23:35:37.949,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096744,SPMASHDH,17.71666685740153,2022-12-26 23:35:40.024,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096814,SPMASHDH,16.17500066757202,2022-12-26 23:35:43.507,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096817,SPMASHDH,16.46666717529297,2022-12-26 23:35:44.293,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096831,SPMASHDH,18.05000066757202,2022-12-26 23:35:47.427,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096821,SPMASHDH,18.800000381469726,2022-12-26 23:35:55.027,,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096835,SPMASHDH,17.36666742960612,2022-12-26 23:35:58.925,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096802,SPMASHDH,18.97499990463257,2022-12-26 23:36:03.889,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096844,SPMASHDH,19.27500009536743,2022-12-26 23:36:10.076,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096812,SPMASHDH,16.475000143051147,2022-12-26 23:36:13.897,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096818,SPMASHDH,16.30000057220459,2022-12-26 23:36:19.807,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096836,SPMASHDH,18.0,2022-12-26 23:36:23.200,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096847,SPMASHDH,16.53333346048991,2022-12-26 23:36:33.637,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096822,SPMASHDH,17.933334350585938,2022-12-26 23:36:38.428,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096841,SPMASHDH,18.780000305175783,2022-12-26 23:36:45.998,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12152479,SPMASHDH,16.100000858306885,2022-12-26 23:36:47.874,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096826,SPMASHDH,18.27500057220459,2022-12-26 23:36:53.571,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096833,SPMASHDH,16.675000429153442,2022-12-26 23:36:54.906,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096829,SPMASHDH,18.825000762939453,2022-12-26 23:37:00.554,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096823,SPMASHDH,18.550000190734863,2022-12-26 23:37:01.707,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096827,SPMASHDH,18.925000190734863,2022-12-26 23:37:07.357,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096834,SPMASHDH,18.15000009536743,2022-12-26 23:37:09.255,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096858,SPMASHDH,17.10000006357829,2022-12-26 23:37:12.331,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096803,SPMASHDH,18.475000381469727,2022-12-26 23:37:13.473,29.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096842,SPMASHDH,18.52500009536743,2022-12-26 23:37:14.220,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096845,SPMASHDH,17.166666666666668,2022-12-26 23:37:18.973,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096786,SPMASHDH,17.925000190734863,2022-12-26 23:37:21.332,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096811,SPMASHDH,16.65000009536743,2022-12-26 23:37:25.882,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12171908,SPMASHDH,17.750000476837158,2022-12-26 23:37:27.778,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096846,SPMASHDH,16.699999809265137,2022-12-26 23:37:35.915,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096832,SPMASHDH,16.86666742960612,2022-12-26 23:37:45.705,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096810,SPMASHDH,17.075000047683716,2022-12-26 23:37:46.313,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096828,SPMASHDH,17.77500009536743,2022-12-26 23:37:48.731,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096843,SPMASHDH,17.450000286102295,2022-12-26 23:37:50.254,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096860,SPMASHDH,17.02500009536743,2022-12-26 23:37:53.219,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096824,SPMASHDH,16.975000381469727,2022-12-26 23:37:56.232,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096800,SPMASHDH,17.500000476837158,2022-12-26 23:37:57.426,29.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096874,SPMASHDH,18.225000858306885,2022-12-26 23:38:04.358,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096865,SPMASHDH,19.125000476837158,2022-12-26 23:38:11.246,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096864,SPMASHDH,18.000000476837158,2022-12-26 23:38:14.119,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096852,SPMASHDH,17.600000381469727,2022-12-26 23:38:21.892,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096859,SPMASHDH,16.000000381469725,2022-12-26 23:38:22.862,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097002,SPMASHDH,20.750000476837158,2022-12-26 23:38:29.982,28.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096856,SPMASHDH,19.0,2022-12-26 23:38:38.659,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096857,SPMASHDH,16.300000190734863,2022-12-26 23:38:38.794,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096861,SPMASHDH,18.075000286102295,2022-12-26 23:38:45.946,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176004,SPMASHDH,18.200000127156574,2022-12-26 23:39:07.368,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096840,SPMASHDH,19.18000030517578,2022-12-26 23:39:13.813,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096838,SPMASHDH,17.17500066757202,2022-12-26 23:39:21.721,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096850,SPMASHDH,17.88000030517578,2022-12-26 23:39:25.680,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176016,SPMASHDH,17.34000015258789,2022-12-26 23:39:31.873,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096855,SPMASHDH,19.220000076293946,2022-12-26 23:39:40.733,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096848,SPMASHDH,17.0,2022-12-26 23:39:44.969,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096854,SPMASHDH,17.520000457763672,2022-12-26 23:39:47.816,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176027,SPMASHDH,17.100001017252605,2022-12-26 23:39:52.563,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176008,SPMASHDH,18.666666984558105,2022-12-26 23:39:54.448,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096863,SPMASHDH,19.440000152587892,2022-12-26 23:40:00.535,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096872,SPMASHDH,18.03333346048991,2022-12-26 23:40:04.487,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12176011,SPMASHDH,16.52500033378601,2022-12-26 23:40:10.760,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096849,SPMASHDH,16.58000068664551,2022-12-26 23:40:15.408,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176019,SPMASHDH,18.325000762939453,2022-12-26 23:40:17.349,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096851,SPMASHDH,16.475000143051147,2022-12-26 23:40:22.448,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176018,SPMASHDH,17.960000228881835,2022-12-26 23:40:37.416,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176026,SPMASHDH,17.42500066757202,2022-12-26 23:40:51.421,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176017,SPMASHDH,18.77500009536743,2022-12-26 23:41:02.701,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096564,SPMASHDH,17.54000015258789,2022-12-26 23:41:09.774,29.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176022,SPMASHDH,16.475000381469727,2022-12-26 23:41:14.613,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176020,SPMASHDH,18.7200008392334,2022-12-26 23:41:17.346,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096853,SPMASHDH,16.475000381469727,2022-12-26 23:41:21.731,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176023,SPMASHDH,15.733333905537924,2022-12-26 23:41:31.239,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176025,SPMASHDH,16.475000143051147,2022-12-26 23:41:46.978,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176030,SPMASHDH,16.660000228881835,2022-12-26 23:41:54.134,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176021,SPMASHDH,16.600000381469727,2022-12-26 23:42:01.016,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096869,SPMASHDH,18.04000053405762,2022-12-26 23:42:10.526,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12176007,SPMASHDH,17.233333905537922,2022-12-26 23:42:15.506,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096873,SPMASHDH,19.600000858306885,2022-12-26 23:42:21.513,29.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176005,SPMASHDH,18.250000476837158,2022-12-26 23:42:23.413,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176024,SPMASHDH,17.46666717529297,2022-12-26 23:42:27.376,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097018,SPMASHDH,19.350000381469727,2022-12-26 23:42:28.327,,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096249,SPMASHDH,18.050000190734863,2022-12-26 23:42:30.396,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096893,SPMASHDH,16.940000343322755,2022-12-26 23:42:34.292,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097019,SPMASHDH,18.825000286102295,2022-12-26 23:42:36.645,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176034,SPMASHDH,17.760000228881836,2022-12-26 23:42:42.816,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096866,SPMASHDH,18.58000068664551,2022-12-26 23:42:44.691,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176029,SPMASHDH,16.450000047683716,2022-12-26 23:42:48.746,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096879,SPMASHDH,18.520000457763672,2022-12-26 23:42:50.617,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12176028,SPMASHDH,16.660000228881835,2022-12-26 23:42:56.157,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096862,SPMASHDH,19.800000190734863,2022-12-26 23:43:06.821,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096894,SPMASHDH,17.725000858306885,2022-12-26 23:43:08.827,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176014,SPMASHDH,17.77500057220459,2022-12-26 23:43:10.711,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096868,SPMASHDH,17.975000381469727,2022-12-26 23:43:13.228,29.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12176003,SPMASHDH,17.52500057220459,2022-12-26 23:43:18.235,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096806,SPMASHDH,17.633333841959637,2022-12-26 23:43:22.851,36.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096892,SPMASHDH,16.27500009536743,2022-12-26 23:43:22.613,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176010,SPMASHDH,17.620000076293945,2022-12-26 23:43:26.181,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176032,SPMASHDH,18.74000015258789,2022-12-26 23:43:31.617,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176012,SPMASHDH,16.660000228881835,2022-12-26 23:43:34.710,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097021,SPMASHDH,20.15000009536743,2022-12-26 23:43:41.107,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176009,SPMASHDH,17.066666920979817,2022-12-26 23:44:07.182,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176015,SPMASHDH,17.50000063578288,2022-12-26 23:44:14.484,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096899,SPMASHDH,16.0,2022-12-26 23:44:18.954,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097023,SPMASHDH,19.34000015258789,2022-12-26 23:44:22.747,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096897,SPMASHDH,17.125000476837158,2022-12-26 23:44:27.288,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096891,SPMASHDH,15.200000190734864,2022-12-26 23:44:34.522,36.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12176006,SPMASHDH,,2022-12-26 23:44:45.688,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096890,SPMASHDH,17.325000286102295,2022-12-26 23:44:51.426,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096902,SPMASHDH,17.700000381469728,2022-12-26 23:44:55.247,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096904,SPMASHDH,17.52500009536743,2022-12-26 23:44:59.263,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096900,SPMASHDH,16.93333371480306,2022-12-26 23:45:06.999,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096880,SPMASHDH,17.825000286102295,2022-12-26 23:45:08.919,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096888,SPMASHDH,17.366666793823242,2022-12-26 23:45:10.104,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096877,SPMASHDH,18.575000286102295,2022-12-26 23:45:15.038,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096889,SPMASHDH,16.97499990463257,2022-12-26 23:45:19.403,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176036,SPMASHDH,19.77500009536743,2022-12-26 23:45:21.988,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096886,SPMASHDH,18.320000076293944,2022-12-26 23:45:29.138,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096918,SPMASHDH,16.92500066757202,2022-12-26 23:45:33.711,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097017,SPMASHDH,17.83333396911621,2022-12-26 23:45:36.875,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096901,SPMASHDH,15.80000057220459,2022-12-26 23:45:43.623,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152503,SPMASHDH,17.240000534057618,2022-12-26 23:45:48.065,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096905,SPMASHDH,,2022-12-26 23:45:50.649,,p44::k18# TRAY::cBULK,44,,18# TRAY,BULK
12096895,SPMASHDH,16.82000026702881,2022-12-26 23:45:58.035,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096911,SPMASHDH,17.3000005086263,2022-12-26 23:46:02.376,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096882,SPMASHDH,17.860000610351562,2022-12-26 23:46:14.857,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096919,SPMASHDH,16.980000305175782,2022-12-26 23:46:19.371,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176035,SPMASHDH,17.36000003814697,2022-12-26 23:46:22.121,33.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096898,SPMASHDH,16.90000057220459,2022-12-26 23:46:23.263,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176033,SPMASHDH,17.34999990463257,2022-12-26 23:46:30.061,32.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152512,SPMASHDH,16.620000267028807,2022-12-26 23:46:34.534,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096912,SPMASHDH,17.075000762939453,2022-12-26 23:46:43.327,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096878,SPMASHDH,16.6600004196167,2022-12-26 23:46:48.004,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096910,SPMASHDH,17.925000190734863,2022-12-26 23:46:50.361,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096916,SPMASHDH,17.00000063578288,2022-12-26 23:47:08.413,37.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152507,SPMASHDH,15.15000033378601,2022-12-26 23:47:15.463,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097024,SPMASHDH,17.800000381469726,2022-12-26 23:47:26.702,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152504,SPMASHDH,16.700000127156574,2022-12-26 23:47:31.301,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097020,SPMASHDH,18.58000030517578,2022-12-26 23:47:36.363,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096915,SPMASHDH,16.93333339691162,2022-12-26 23:47:41.642,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096909,SPMASHDH,19.175000190734863,2022-12-26 23:47:43.724,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12096908,SPMASHDH,19.425000190734863,2022-12-26 23:47:48.291,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152511,SPMASHDH,19.40000057220459,2022-12-26 23:47:52.915,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096906,SPMASHDH,19.900000254313152,2022-12-26 23:47:55.321,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096870,SPMASHDH,17.625000476837158,2022-12-26 23:48:02.075,29.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12096883,SPMASHDH,17.350000381469727,2022-12-26 23:48:13.634,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096914,SPMASHDH,16.674999952316284,2022-12-26 23:48:15.526,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096917,SPMASHDH,15.575000286102295,2022-12-26 23:48:21.066,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096907,SPMASHDH,18.950000286102295,2022-12-26 23:48:24.158,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096913,SPMASHDH,17.54000053405762,2022-12-26 23:48:31.702,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152506,SPMASHDH,17.18000030517578,2022-12-26 23:48:33.516,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096871,SPMASHDH,20.960000228881835,2022-12-26 23:48:38.376,28.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12152509,SPMASHDH,16.43333371480306,2022-12-26 23:48:40.805,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152505,SPMASHDH,15.733333587646484,2022-12-26 23:48:47.842,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12176040,SPMASHDH,18.050000190734863,2022-12-26 23:48:50.103,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096903,SPMASHDH,16.40000033378601,2022-12-26 23:48:53.063,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12096881,SPMASHDH,18.53333346048991,2022-12-26 23:48:57.957,32.0,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12097032,SPMASHDH,17.750000476837158,2022-12-26 23:49:08.043,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12127592,SPMASHDH,16.666666984558105,2022-12-26 23:49:19.899,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097027,SPMASHDH,19.200000286102295,2022-12-26 23:49:21.770,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12176031,SPMASHDH,18.725000381469727,2022-12-26 23:49:26.043,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097026,SPMASHDH,19.799999872843426,2022-12-26 23:49:28.340,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152527,SPMASHDH,17.233334223429363,2022-12-26 23:49:32.635,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152520,SPMASHDH,18.575000286102295,2022-12-26 23:49:34.528,,p44::s7::k18# TRAY::cTRAY,44,7,18# TRAY,TRAY
12176041,SPMASHDH,17.840000534057616,2022-12-26 23:49:37.265,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152510,SPMASHDH,16.133333841959637,2022-12-26 23:49:45.959,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097031,SPMASHDH,17.200000127156574,2022-12-26 23:49:51.181,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12141355,SPMASHDH,,2022-12-26 23:50:01.812,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152508,SPMASHDH,19.55000066757202,2022-12-26 23:50:14.775,33.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097028,SPMASHDH,18.766667048136394,2022-12-26 23:50:19.136,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097030,SPMASHDH,18.016667048136394,2022-12-26 23:50:21.854,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152524,SPMASHDH,16.633334159851074,2022-12-26 23:50:35.397,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12097029,SPMASHDH,17.25,2022-12-26 23:50:44.099,24.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152513,SPMASHDH,17.620000457763673,2022-12-26 23:50:54.302,36.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152534,SPMASHDH,18.850000381469727,2022-12-26 23:50:58.181,29.0,p44::s6::k18# TRAY::cTRAY,44,6,18# TRAY,TRAY
12176039,SPMASHDH,17.75,2022-12-26 23:51:02.746,25.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152535,SPMASHDH,19.52500057220459,2022-12-26 23:51:15.699,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152523,SPMASHDH,16.900000254313152,2022-12-26 23:51:30.654,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152518,SPMASHDH,17.350000858306885,2022-12-26 23:51:42.994,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152528,SPMASHDH,17.100001017252605,2022-12-26 23:51:44.033,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152526,SPMASHDH,,2022-12-26 23:51:52.273,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12152533,SPMASHDH,19.93333371480306,2022-12-26 23:52:05.394,28.0,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
12126337,SPMASHDH,,2022-12-26 23:52:06.509,,p44::s8::k18# TRAY::cTRAY,44,8,18# TRAY,TRAY
